 20250228-131806,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_seqdisc01 --expid DINSeqdisc_MicroLens_1M_x1_002_5a65cef8 --gpu 1,[exp_id] DINSeqdisc_MicroLens_1M_x1_002_5a65cef8,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.561772 - logloss: 1.468987
 20250228-131901,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_seqdisc01 --expid DINSeqdisc_MicroLens_1M_x1_001_5d7c21a6 --gpu 0,[exp_id] DINSeqdisc_MicroLens_1M_x1_001_5d7c21a6,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.562016 - logloss: 1.474631
